uri,get_query,post_data,method,label
/news/article.php,,,GET,Valid
/index.html,,,GET,Valid
/robots.txt,,username=john&password=pass123,POST,Valid
/admin/users.php,page=about,login=john&pass=secret123,POST,Valid
/home.php,id=2&name=product,,GET,Valid
/shop/cart,id=1,,GET,Valid
/shop/checkout,offset=0&count=20,,GET,Valid
/register.php,user=john&role=admin,,GET,Valid
/api/users,username=john&remember=1,,GET,Valid
/cart.php,token=abc123,,GET,Valid
/about.php,id=1&lang=en,product_id=5&qty=2,POST,Valid
/checkout.php,lang=ar,,GET,Valid
/login.php,id=5,,GET,Valid
/api/products,category=tech&sort=date,,GET,Valid
/api/users,,,GET,Valid
/cart.php,offset=0&count=20,,GET,Valid
/search.php,id=1&lang=en,title=Hello&body=World,POST,Valid
/shop/item,,,GET,Valid
/login.php,offset=0&count=20,,GET,Valid
/api/v2/data,q=hello+world,,GET,Valid
/login.php,id=1&lang=en,user=ayad&pwd=mypass,POST,Valid
/dashboard.php,id=1&lang=en,,GET,Valid
/settings.php,q=hello+world,username=john&password=pass123,POST,Valid
/logout.php,,username=john&password=pass123,POST,Valid
/robots.txt,,email=test@example.com&name=John,POST,Valid
/settings.php,lang=ar,,GET,Valid
/register.php,,title=Hello&body=World,POST,Valid
/assets/style.css,,username=john&password=pass123,POST,Valid
/shop/cart,,,GET,Valid
/shop/checkout,page=about,,GET,Valid
/api/orders,page=1&limit=10,,GET,Valid
/contact.php,user=john&role=admin,,GET,Valid
/settings.php,token=abc123,,GET,Valid
/api/v2/data,,,GET,Valid
/api/v1/auth/token,id=5,,GET,Valid
/assets/style.css,,product_id=5&qty=2,POST,Valid
/settings.php,id=1&lang=en,,GET,Valid
/robots.txt,,user=ayad&pwd=mypass,POST,Valid
/admin/panel.php,,comment=Nice+post&post_id=3,POST,Valid
/assets/style.css,token=abc123,,GET,Valid
/favicon.ico,offset=0&count=20,title=Hello&body=World,POST,Valid
/shop/cart,,,GET,Valid
/news/article.php,filter=active,login=john&pass=secret123,POST,Valid
/static/js/app.js,page=about,,GET,Valid
/about.php,lang=ar,,GET,Valid
/admin/users.php,id=5,login=john&pass=secret123,POST,Valid
/assets/style.css,,username=admin&password=adminpass,POST,Valid
/index.html,,,GET,Valid
/api/products,q=hello+world,,GET,Valid
/cart.php,page=about,title=Hello&body=World,POST,Valid
/admin/panel.php,page=about,email=test@example.com&name=John,POST,Valid
/api/v2/data,offset=0&count=20,username=john&password=pass123,POST,Valid
/cart.php,,,GET,Valid
/checkout.php,,,GET,Valid
/shop/item,id=5,,GET,Valid
/news/article.php,lang=ar,username=admin&password=adminpass,POST,Valid
/blog/post.php,filter=active,,GET,Valid
/api/users,id=1,,GET,Valid
/api/users,,product_id=5&qty=2,POST,Valid
/login.php,user=john&role=admin,,GET,Valid
/sitemap.xml,page=about,,GET,Valid
/sitemap.xml,,,GET,Valid
/profile.php,id=2&name=product,,GET,Valid
/index.php,offset=0&count=20,,GET,Valid
/login.php,,username=john&password=pass123,POST,Valid
/static/css/main.css,filter=active,,GET,Valid
/shop/item,category=tech&sort=date,,GET,Valid
/search.php,token=abc123,username=john&password=pass123,POST,Valid
/shop/checkout,q=hello+world,email=test@example.com&name=John,POST,Valid
/static/js/app.js,id=1&lang=en,,GET,Valid
/static/css/main.css,page=about,user=ayad&pwd=mypass,POST,Valid
/about.php,,,GET,Valid
/api/v1/auth/token,theme=dark,,GET,Valid
/user/profile,id=2&name=product,,GET,Valid
/search.php,lang=ar,,GET,Valid
/settings.php,,,GET,Valid
/index.html,id=5,login=john&pass=secret123,POST,Valid
/user/profile,username=john&remember=1,,GET,Valid
/logout.php,page=about,,GET,Valid
/static/css/main.css,id=1&lang=en,,GET,Valid
/robots.txt,token=abc123,title=Hello&body=World,POST,Valid
/api/products,username=john&remember=1,,GET,Valid
/logout.php,username=john&remember=1,,GET,Valid
/api/v2/data,page=1&limit=10,username=john&password=pass123,POST,Valid
/api/users,q=hello+world,,GET,Valid
/products.php,,user=ayad&pwd=mypass,POST,Valid
/index.php,lang=ar,,GET,Valid
/checkout.php,id=5,,GET,Valid
/user/profile,,username=admin&password=adminpass,POST,Valid
/assets/style.css,id=1&lang=en,,GET,Valid
/assets/logo.png,lang=ar,,GET,Valid
/products.php,id=2&name=product,product_id=5&qty=2,POST,Valid
/profile.php,,username=admin&password=adminpass,POST,Valid
/assets/style.css,,,GET,Valid
/news/article.php,lang=ar,,GET,Valid
/static/js/app.js,q=hello+world,,GET,Valid
/sitemap.xml,,user=ayad&pwd=mypass,POST,Valid
/static/css/main.css,q=hello+world,,GET,Valid
/api/orders,category=tech&sort=date,,GET,Valid
/sitemap.xml,,,GET,Valid
/api/users,id=1&lang=en,,GET,Valid
/assets/style.css,,user=ayad&pwd=mypass,POST,Valid
/static/js/app.js,page=about,username=admin&password=adminpass,POST,Valid
/blog/post.php,category=tech&sort=date,title=Hello&body=World,POST,Valid
/blog/post.php,id=5,,GET,Valid
/home.php,q=hello+world,,GET,Valid
/robots.txt,offset=0&count=20,,GET,Valid
/register.php,,email=test@example.com&name=John,POST,Valid
/static/js/app.js,,,GET,Valid
/user/settings,category=tech&sort=date,,GET,Valid
/assets/style.css,page=1&limit=10,,GET,Valid
/assets/style.css,id=2&name=product,email=test@example.com&name=John,POST,Valid
/logout.php,id=1,,GET,Valid
/about.php,theme=dark,username=admin&password=adminpass,POST,Valid
/products.php,theme=dark,,GET,Valid
/dashboard.php,id=1,,GET,Valid
/admin/panel.php,,username=john&password=pass123,POST,Valid
/checkout.php,theme=dark,user=ayad&pwd=mypass,POST,Valid
/user/profile,id=1,,GET,Valid
/dashboard.php,page=1&limit=10,username=john&password=pass123,POST,Valid
/blog/post.php,id=1,,GET,Valid
/api/users,user=john&role=admin,username=john&password=pass123,POST,Valid
/static/js/app.js,theme=dark,,GET,Valid
/shop/item,theme=dark,,GET,Valid
/news/article.php,,username=john&password=pass123,POST,Valid
/favicon.ico,id=5,login=john&pass=secret123,POST,Valid
/api/v2/data,q=hello+world,title=Hello&body=World,POST,Valid
/home.php,,title=Hello&body=World,POST,Valid
/robots.txt,,,GET,Valid
/shop/item,theme=dark,user=ayad&pwd=mypass,POST,Valid
/api/v2/data,,,GET,Valid
/shop/item,lang=ar,,GET,Valid
/user/profile,filter=active,comment=Nice+post&post_id=3,POST,Valid
/admin/users.php,filter=active,,GET,Valid
/about.php,id=5,,GET,Valid
/robots.txt,id=2&name=product,,GET,Valid
/favicon.ico,page=1&limit=10,,GET,Valid
/api/v2/data,q=hello+world,title=Hello&body=World,POST,Valid
/static/js/app.js,category=tech&sort=date,,GET,Valid
/logout.php,q=hello+world,login=john&pass=secret123,POST,Valid
/index.php,id=5,comment=Nice+post&post_id=3,POST,Valid
/news/article.php,id=2&name=product,,GET,Valid
/user/settings,q=hello+world,,GET,Valid
/assets/logo.png,offset=0&count=20,,GET,Valid
/home.php,filter=active,,GET,Valid
/checkout.php,id=2&name=product,,GET,Valid
/api/orders,id=1,,GET,Valid
/sitemap.xml,,,GET,Valid
/admin/users.php,q=hello+world,,GET,Valid
/shop/cart,,,GET,Valid
/shop/cart,,username=john&password=pass123,POST,Valid
/robots.txt,,,GET,Valid
/cart.php,id=2&name=product,username=john&password=pass123,POST,Valid
/api/products,id=1,,GET,Valid
/static/css/main.css,filter=active,,GET,Valid
/search.php,id=2&name=product,,GET,Valid
/index.php,theme=dark,user=ayad&pwd=mypass,POST,Valid
/index.html,id=1,,GET,Valid
/news/article.php,user=john&role=admin,title=Hello&body=World,POST,Valid
/dashboard.php,filter=active,,GET,Valid
/admin/users.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/api/products,filter=active,user=ayad&pwd=mypass,POST,Valid
/assets/style.css,theme=dark,username=john&password=pass123,POST,Valid
/robots.txt,page=about,,GET,Valid
/home.php,filter=active,,GET,Valid
/assets/logo.png,,,GET,Valid
/favicon.ico,filter=active,,GET,Valid
/static/js/app.js,,,GET,Valid
/assets/logo.png,id=1,,GET,Valid
/checkout.php,,username=john&password=pass123,POST,Valid
/shop/checkout,,,GET,Valid
/blog/post.php,id=5,,GET,Valid
/profile.php,,,GET,Valid
/shop/checkout,,,GET,Valid
/blog/post.php,user=john&role=admin,,GET,Valid
/shop/cart,page=1&limit=10,,GET,Valid
/static/js/app.js,category=tech&sort=date,product_id=5&qty=2,POST,Valid
/home.php,page=about,,GET,Valid
/about.php,token=abc123,title=Hello&body=World,POST,Valid
/favicon.ico,,username=admin&password=adminpass,POST,Valid
/contact.php,q=hello+world,comment=Nice+post&post_id=3,POST,Valid
/shop/cart,,,GET,Valid
/products.php,id=5,,GET,Valid
/shop/cart,token=abc123,,GET,Valid
/login.php,user=john&role=admin,,GET,Valid
/assets/style.css,page=1&limit=10,email=test@example.com&name=John,POST,Valid
/home.php,id=1,,GET,Valid
/assets/style.css,user=john&role=admin,username=john&password=pass123,POST,Valid
/static/js/app.js,id=2&name=product,,GET,Valid
/api/users,page=about,login=john&pass=secret123,POST,Valid
/sitemap.xml,username=john&remember=1,username=john&password=pass123,POST,Valid
/user/settings,page=1&limit=10,,GET,Valid
/api/v2/data,lang=ar,,GET,Valid
/products.php,offset=0&count=20,,GET,Valid
/blog/post.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/news/article.php,page=about,,GET,Valid
/favicon.ico,,,GET,Valid
/user/profile,,,GET,Valid
/api/orders,,,GET,Valid
/shop/checkout,filter=active,username=admin&password=adminpass,POST,Valid
/shop/checkout,id=1,username=john&password=pass123,POST,Valid
/dashboard.php,filter=active,,GET,Valid
/favicon.ico,lang=ar,user=ayad&pwd=mypass,POST,Valid
/shop/cart,,username=admin&password=adminpass,POST,Valid
/cart.php,id=1&lang=en,,GET,Valid
/settings.php,page=1&limit=10,comment=Nice+post&post_id=3,POST,Valid
/news/article.php,id=2&name=product,,GET,Valid
/profile.php,theme=dark,comment=Nice+post&post_id=3,POST,Valid
/cart.php,lang=ar,title=Hello&body=World,POST,Valid
/admin/panel.php,,,GET,Valid
/admin/panel.php,category=tech&sort=date,,GET,Valid
/user/settings,,,GET,Valid
/sitemap.xml,,,GET,Valid
/api/v2/data,theme=dark,,GET,Valid
/admin/panel.php,,,GET,Valid
/home.php,,username=admin&password=adminpass,POST,Valid
/blog/post.php,token=abc123,user=ayad&pwd=mypass,POST,Valid
/shop/item,,,GET,Valid
/settings.php,,,GET,Valid
/products.php,,email=test@example.com&name=John,POST,Valid
/api/v1/auth/token,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/admin/users.php,theme=dark,product_id=5&qty=2,POST,Valid
/shop/checkout,lang=ar,login=john&pass=secret123,POST,Valid
/api/products,category=tech&sort=date,,GET,Valid
/api/orders,page=1&limit=10,product_id=5&qty=2,POST,Valid
/shop/item,filter=active,,GET,Valid
/settings.php,,product_id=5&qty=2,POST,Valid
/user/settings,user=john&role=admin,,GET,Valid
/settings.php,token=abc123,comment=Nice+post&post_id=3,POST,Valid
/assets/style.css,id=5,,GET,Valid
/news/article.php,id=5,title=Hello&body=World,POST,Valid
/shop/item,theme=dark,,GET,Valid
/api/orders,q=hello+world,,GET,Valid
/logout.php,category=tech&sort=date,user=ayad&pwd=mypass,POST,Valid
/api/v2/data,offset=0&count=20,username=admin&password=adminpass,POST,Valid
/user/profile,id=5,user=ayad&pwd=mypass,POST,Valid
/admin/panel.php,username=john&remember=1,login=john&pass=secret123,POST,Valid
/assets/logo.png,user=john&role=admin,title=Hello&body=World,POST,Valid
/favicon.ico,,login=john&pass=secret123,POST,Valid
/shop/item,theme=dark,,GET,Valid
/api/v1/auth/token,offset=0&count=20,email=test@example.com&name=John,POST,Valid
/logout.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/shop/item,user=john&role=admin,,GET,Valid
/assets/logo.png,lang=ar,,GET,Valid
/favicon.ico,id=1&lang=en,,GET,Valid
/contact.php,id=5,comment=Nice+post&post_id=3,POST,Valid
/blog/post.php,,username=john&password=pass123,POST,Valid
/api/orders,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/user/settings,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/shop/cart,offset=0&count=20,email=test@example.com&name=John,POST,Valid
/robots.txt,offset=0&count=20,,GET,Valid
/favicon.ico,id=2&name=product,,GET,Valid
/profile.php,id=1,,GET,Valid
/favicon.ico,id=1,,GET,Valid
/about.php,id=1,user=ayad&pwd=mypass,POST,Valid
/news/article.php,token=abc123,login=john&pass=secret123,POST,Valid
/cart.php,,,GET,Valid
/assets/style.css,,,GET,Valid
/about.php,token=abc123,,GET,Valid
/dashboard.php,offset=0&count=20,,GET,Valid
/api/orders,id=2&name=product,,GET,Valid
/api/orders,lang=ar,,GET,Valid
/shop/item,,username=admin&password=adminpass,POST,Valid
/robots.txt,q=hello+world,,GET,Valid
/sitemap.xml,user=john&role=admin,username=john&password=pass123,POST,Valid
/cart.php,,,GET,Valid
/checkout.php,id=5,username=john&password=pass123,POST,Valid
/index.php,id=1,,GET,Valid
/about.php,user=john&role=admin,,GET,Valid
/api/v1/auth/token,token=abc123,username=admin&password=adminpass,POST,Valid
/robots.txt,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/user/profile,,,GET,Valid
/index.html,page=1&limit=10,,GET,Valid
/products.php,category=tech&sort=date,,GET,Valid
/news/article.php,username=john&remember=1,,GET,Valid
/api/v2/data,id=1&lang=en,,GET,Valid
/register.php,id=5,username=admin&password=adminpass,POST,Valid
/shop/checkout,user=john&role=admin,,GET,Valid
/sitemap.xml,filter=active,,GET,Valid
/about.php,id=5,product_id=5&qty=2,POST,Valid
/api/products,,username=john&password=pass123,POST,Valid
/api/users,id=1&lang=en,,GET,Valid
/register.php,category=tech&sort=date,login=john&pass=secret123,POST,Valid
/shop/checkout,lang=ar,,GET,Valid
/blog/post.php,filter=active,,GET,Valid
/profile.php,user=john&role=admin,,GET,Valid
/shop/checkout,offset=0&count=20,,GET,Valid
/profile.php,user=john&role=admin,,GET,Valid
/api/products,theme=dark,username=admin&password=adminpass,POST,Valid
/sitemap.xml,id=2&name=product,,GET,Valid
/index.php,user=john&role=admin,,GET,Valid
/settings.php,id=1,username=admin&password=adminpass,POST,Valid
/assets/style.css,user=john&role=admin,,GET,Valid
/index.php,,email=test@example.com&name=John,POST,Valid
/shop/cart,id=1,,GET,Valid
/api/users,id=1&lang=en,,GET,Valid
/shop/item,,,GET,Valid
/sitemap.xml,filter=active,product_id=5&qty=2,POST,Valid
/sitemap.xml,theme=dark,,GET,Valid
/api/orders,,,GET,Valid
/api/v2/data,token=abc123,,GET,Valid
/shop/checkout,username=john&remember=1,,GET,Valid
/admin/panel.php,id=2&name=product,,GET,Valid
/shop/item,theme=dark,,GET,Valid
/api/orders,page=about,,GET,Valid
/products.php,,comment=Nice+post&post_id=3,POST,Valid
/register.php,,,GET,Valid
/blog/post.php,page=1&limit=10,,GET,Valid
/news/article.php,filter=active,,GET,Valid
/shop/cart,id=2&name=product,,GET,Valid
/assets/logo.png,,,GET,Valid
/sitemap.xml,offset=0&count=20,comment=Nice+post&post_id=3,POST,Valid
/settings.php,,,GET,Valid
/search.php,page=about,,GET,Valid
/shop/cart,id=1&lang=en,,GET,Valid
/settings.php,,,GET,Valid
/api/v2/data,theme=dark,title=Hello&body=World,POST,Valid
/api/products,lang=ar,,GET,Valid
/admin/users.php,id=1,,GET,Valid
/shop/checkout,id=1,title=Hello&body=World,POST,Valid
/profile.php,id=2&name=product,email=test@example.com&name=John,POST,Valid
/shop/item,page=1&limit=10,,GET,Valid
/static/css/main.css,theme=dark,,GET,Valid
/shop/item,,,GET,Valid
/login.php,filter=active,username=admin&password=adminpass,POST,Valid
/checkout.php,username=john&remember=1,,GET,Valid
/sitemap.xml,id=2&name=product,product_id=5&qty=2,POST,Valid
/api/orders,page=1&limit=10,,GET,Valid
/products.php,,,GET,Valid
/api/v2/data,filter=active,,GET,Valid
/contact.php,category=tech&sort=date,,GET,Valid
/home.php,user=john&role=admin,,GET,Valid
/register.php,token=abc123,login=john&pass=secret123,POST,Valid
/checkout.php,,,GET,Valid
/shop/cart,lang=ar,username=admin&password=adminpass,POST,Valid
/settings.php,,,GET,Valid
/contact.php,offset=0&count=20,,GET,Valid
/logout.php,,login=john&pass=secret123,POST,Valid
/cart.php,category=tech&sort=date,title=Hello&body=World,POST,Valid
/register.php,category=tech&sort=date,,GET,Valid
/logout.php,user=john&role=admin,,GET,Valid
/admin/users.php,offset=0&count=20,login=john&pass=secret123,POST,Valid
/static/css/main.css,offset=0&count=20,,GET,Valid
/news/article.php,,,GET,Valid
/login.php,user=john&role=admin,,GET,Valid
/user/profile,user=john&role=admin,,GET,Valid
/sitemap.xml,,,GET,Valid
/assets/style.css,,username=john&password=pass123,POST,Valid
/home.php,user=john&role=admin,,GET,Valid
/about.php,,,GET,Valid
/dashboard.php,,username=john&password=pass123,POST,Valid
/api/products,category=tech&sort=date,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/admin/panel.php,id=1&lang=en,email=test@example.com&name=John,POST,Valid
/static/css/main.css,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/index.html,,title=Hello&body=World,POST,Valid
/admin/panel.php,page=about,,GET,Valid
/login.php,,username=john&password=pass123,POST,Valid
/search.php,page=about,email=test@example.com&name=John,POST,Valid
/user/settings,,,GET,Valid
/static/js/app.js,,,GET,Valid
/assets/style.css,,username=admin&password=adminpass,POST,Valid
/about.php,token=abc123,title=Hello&body=World,POST,Valid
/products.php,id=2&name=product,comment=Nice+post&post_id=3,POST,Valid
/search.php,id=2&name=product,,GET,Valid
/search.php,theme=dark,,GET,Valid
/api/users,id=5,,GET,Valid
/news/article.php,filter=active,login=john&pass=secret123,POST,Valid
/news/article.php,,,GET,Valid
/search.php,id=5,comment=Nice+post&post_id=3,POST,Valid
/api/v2/data,username=john&remember=1,,GET,Valid
/api/v1/auth/token,,product_id=5&qty=2,POST,Valid
/checkout.php,,,GET,Valid
/blog/post.php,,,GET,Valid
/api/products,page=1&limit=10,product_id=5&qty=2,POST,Valid
/sitemap.xml,q=hello+world,,GET,Valid
/home.php,page=about,username=john&password=pass123,POST,Valid
/contact.php,id=1,login=john&pass=secret123,POST,Valid
/api/orders,q=hello+world,,GET,Valid
/index.html,q=hello+world,username=admin&password=adminpass,POST,Valid
/blog/post.php,lang=ar,,GET,Valid
/shop/cart,page=about,,GET,Valid
/index.php,page=1&limit=10,,GET,Valid
/dashboard.php,username=john&remember=1,,GET,Valid
/profile.php,,,GET,Valid
/cart.php,,product_id=5&qty=2,POST,Valid
/user/settings,id=2&name=product,,GET,Valid
/profile.php,offset=0&count=20,,GET,Valid
/products.php,,,GET,Valid
/products.php,,comment=Nice+post&post_id=3,POST,Valid
/assets/style.css,user=john&role=admin,,GET,Valid
/settings.php,page=1&limit=10,product_id=5&qty=2,POST,Valid
/shop/item,id=1,,GET,Valid
/user/settings,token=abc123,,GET,Valid
/login.php,theme=dark,product_id=5&qty=2,POST,Valid
/index.php,offset=0&count=20,username=john&password=pass123,POST,Valid
/static/js/app.js,id=1,,GET,Valid
/products.php,,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/register.php,user=john&role=admin,email=test@example.com&name=John,POST,Valid
/checkout.php,,,GET,Valid
/settings.php,user=john&role=admin,,GET,Valid
/search.php,id=2&name=product,product_id=5&qty=2,POST,Valid
/api/v1/auth/token,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/contact.php,offset=0&count=20,username=admin&password=adminpass,POST,Valid
/shop/cart,user=john&role=admin,,GET,Valid
/sitemap.xml,,product_id=5&qty=2,POST,Valid
/contact.php,lang=ar,username=admin&password=adminpass,POST,Valid
/profile.php,page=about,,GET,Valid
/blog/post.php,filter=active,comment=Nice+post&post_id=3,POST,Valid
/news/article.php,,,GET,Valid
/shop/cart,id=5,comment=Nice+post&post_id=3,POST,Valid
/about.php,filter=active,,GET,Valid
/index.php,id=2&name=product,,GET,Valid
/assets/logo.png,id=5,,GET,Valid
/shop/item,page=1&limit=10,,GET,Valid
/assets/style.css,user=john&role=admin,,GET,Valid
/contact.php,,comment=Nice+post&post_id=3,POST,Valid
/shop/item,,,GET,Valid
/assets/logo.png,page=1&limit=10,username=admin&password=adminpass,POST,Valid
/about.php,,username=john&password=pass123,POST,Valid
/dashboard.php,page=1&limit=10,product_id=5&qty=2,POST,Valid
/home.php,,user=ayad&pwd=mypass,POST,Valid
/cart.php,page=1&limit=10,,GET,Valid
/favicon.ico,category=tech&sort=date,product_id=5&qty=2,POST,Valid
/admin/panel.php,,,GET,Valid
/admin/users.php,token=abc123,,GET,Valid
/profile.php,token=abc123,product_id=5&qty=2,POST,Valid
/home.php,page=1&limit=10,email=test@example.com&name=John,POST,Valid
/shop/cart,token=abc123,username=john&password=pass123,POST,Valid
/products.php,token=abc123,,GET,Valid
/search.php,id=2&name=product,login=john&pass=secret123,POST,Valid
/favicon.ico,page=about,,GET,Valid
/shop/item,,,GET,Valid
/static/js/app.js,token=abc123,,GET,Valid
/register.php,,username=john&password=pass123,POST,Valid
/shop/item,page=about,,GET,Valid
/login.php,offset=0&count=20,,GET,Valid
/cart.php,id=2&name=product,,GET,Valid
/dashboard.php,category=tech&sort=date,,GET,Valid
/user/settings,q=hello+world,,GET,Valid
/assets/logo.png,offset=0&count=20,,GET,Valid
/products.php,page=about,,GET,Valid
/static/css/main.css,offset=0&count=20,,GET,Valid
/api/v2/data,theme=dark,,GET,Valid
/user/profile,id=1,,GET,Valid
/admin/users.php,page=about,,GET,Valid
/cart.php,id=1,username=john&password=pass123,POST,Valid
/blog/post.php,page=about,title=Hello&body=World,POST,Valid
/api/users,,,GET,Valid
/settings.php,id=5,,GET,Valid
/checkout.php,,,GET,Valid
/shop/cart,,,GET,Valid
/api/users,lang=ar,email=test@example.com&name=John,POST,Valid
/api/products,,login=john&pass=secret123,POST,Valid
/home.php,filter=active,,GET,Valid
/sitemap.xml,token=abc123,comment=Nice+post&post_id=3,POST,Valid
/shop/cart,category=tech&sort=date,,GET,Valid
/logout.php,,,GET,Valid
/home.php,offset=0&count=20,,GET,Valid
/assets/logo.png,q=hello+world,title=Hello&body=World,POST,Valid
/api/v2/data,id=1,,GET,Valid
/logout.php,q=hello+world,username=john&password=pass123,POST,Valid
/assets/logo.png,,,GET,Valid
/blog/post.php,username=john&remember=1,,GET,Valid
/shop/checkout,,username=admin&password=adminpass,POST,Valid
/register.php,username=john&remember=1,,GET,Valid
/contact.php,id=2&name=product,,GET,Valid
/checkout.php,category=tech&sort=date,,GET,Valid
/index.php,,,GET,Valid
/sitemap.xml,,email=test@example.com&name=John,POST,Valid
/index.php,lang=ar,title=Hello&body=World,POST,Valid
/about.php,,,GET,Valid
/dashboard.php,username=john&remember=1,,GET,Valid
/sitemap.xml,username=john&remember=1,,GET,Valid
/index.html,username=john&remember=1,,GET,Valid
/api/products,id=1&lang=en,,GET,Valid
/index.php,page=about,,GET,Valid
/static/css/main.css,,,GET,Valid
/assets/style.css,q=hello+world,,GET,Valid
/static/js/app.js,lang=ar,,GET,Valid
/checkout.php,category=tech&sort=date,,GET,Valid
/contact.php,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/blog/post.php,id=2&name=product,email=test@example.com&name=John,POST,Valid
/sitemap.xml,lang=ar,,GET,Valid
/shop/cart,page=about,,GET,Valid
/api/v2/data,lang=ar,comment=Nice+post&post_id=3,POST,Valid
/shop/item,offset=0&count=20,,GET,Valid
/api/users,theme=dark,username=admin&password=adminpass,POST,Valid
/api/v1/auth/token,id=1,,GET,Valid
/blog/post.php,token=abc123,,GET,Valid
/static/js/app.js,id=5,username=john&password=pass123,POST,Valid
/assets/logo.png,,,GET,Valid
/index.php,username=john&remember=1,comment=Nice+post&post_id=3,POST,Valid
/index.php,id=5,,GET,Valid
/search.php,id=2&name=product,,GET,Valid
/api/users,category=tech&sort=date,,GET,Valid
/sitemap.xml,category=tech&sort=date,,GET,Valid
/checkout.php,,,GET,Valid
/register.php,user=john&role=admin,,GET,Valid
/index.php,username=john&remember=1,email=test@example.com&name=John,POST,Valid
/shop/checkout,theme=dark,,GET,Valid
/settings.php,theme=dark,,GET,Valid
/logout.php,,,GET,Valid
/admin/users.php,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/about.php,,title=Hello&body=World,POST,Valid
/products.php,token=abc123,,GET,Valid
/register.php,,login=john&pass=secret123,POST,Valid
/settings.php,,,GET,Valid
/static/css/main.css,theme=dark,,GET,Valid
/api/users,username=john&remember=1,,GET,Valid
/home.php,page=about,,GET,Valid
/shop/checkout,id=1&lang=en,,GET,Valid
/api/v1/auth/token,token=abc123,,GET,Valid
/robots.txt,offset=0&count=20,username=admin&password=adminpass,POST,Valid
/api/v2/data,page=about,,GET,Valid
/cart.php,id=1,email=test@example.com&name=John,POST,Valid
/static/js/app.js,,,GET,Valid
/index.html,category=tech&sort=date,,GET,Valid
/admin/users.php,theme=dark,username=admin&password=adminpass,POST,Valid
/blog/post.php,q=hello+world,comment=Nice+post&post_id=3,POST,Valid
/api/v2/data,page=about,,GET,Valid
/favicon.ico,id=5,,GET,Valid
/dashboard.php,,user=ayad&pwd=mypass,POST,Valid
/api/orders,page=1&limit=10,,GET,Valid
/assets/logo.png,,username=admin&password=adminpass,POST,Valid
/api/v2/data,username=john&remember=1,,GET,Valid
/login.php,theme=dark,login=john&pass=secret123,POST,Valid
/admin/panel.php,theme=dark,,GET,Valid
/assets/logo.png,,,GET,Valid
/admin/panel.php,theme=dark,user=ayad&pwd=mypass,POST,Valid
/register.php,,username=john&password=pass123,POST,Valid
/search.php,,,GET,Valid
/products.php,lang=ar,comment=Nice+post&post_id=3,POST,Valid
/dashboard.php,filter=active,,GET,Valid
/login.php,filter=active,username=john&password=pass123,POST,Valid
/about.php,id=2&name=product,,GET,Valid
/cart.php,,product_id=5&qty=2,POST,Valid
/api/orders,category=tech&sort=date,username=admin&password=adminpass,POST,Valid
/logout.php,page=about,comment=Nice+post&post_id=3,POST,Valid
/shop/checkout,page=about,,GET,Valid
/register.php,,,GET,Valid
/news/article.php,token=abc123,,GET,Valid
/settings.php,page=about,login=john&pass=secret123,POST,Valid
/news/article.php,,,GET,Valid
/cart.php,theme=dark,login=john&pass=secret123,POST,Valid
/shop/checkout,username=john&remember=1,username=admin&password=adminpass,POST,Valid
/admin/users.php,offset=0&count=20,,GET,Valid
/static/css/main.css,,,GET,Valid
/shop/checkout,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/blog/post.php,theme=dark,username=john&password=pass123,POST,Valid
/register.php,user=john&role=admin,,GET,Valid
/contact.php,lang=ar,,GET,Valid
/cart.php,q=hello+world,user=ayad&pwd=mypass,POST,Valid
/dashboard.php,,,GET,Valid
/index.php,,,GET,Valid
/blog/post.php,,comment=Nice+post&post_id=3,POST,Valid
/index.php,lang=ar,,GET,Valid
/profile.php,page=about,username=admin&password=adminpass,POST,Valid
/news/article.php,id=1,,GET,Valid
/assets/style.css,,,GET,Valid
/admin/panel.php,,,GET,Valid
/shop/item,category=tech&sort=date,,GET,Valid
/search.php,filter=active,,GET,Valid
/cart.php,,,GET,Valid
/cart.php,,,GET,Valid
/assets/style.css,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/dashboard.php,id=5,,GET,Valid
/api/v2/data,,,GET,Valid
/search.php,theme=dark,,GET,Valid
/register.php,user=john&role=admin,,GET,Valid
/profile.php,,,GET,Valid
/register.php,,,GET,Valid
/static/css/main.css,id=1,,GET,Valid
/assets/logo.png,page=about,title=Hello&body=World,POST,Valid
/about.php,,product_id=5&qty=2,POST,Valid
/admin/users.php,filter=active,,GET,Valid
/index.html,id=1&lang=en,,GET,Valid
/static/js/app.js,page=about,,GET,Valid
/user/settings,id=5,,GET,Valid
